window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
360,5,355,715,80,181,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,81,181,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8888888888888888,0.8780487804878049,0.9,0.8888143176733783,0.8788121768462963,0.8,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,82,181,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,83,181,83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,84,181,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.9837310195227764,0.9101796407185628,0.9156626506024096,0.9047619047619048,0.8964086828048643,0.9012354495465258,0.8351648351648352
360,5,355,715,85,181,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8860759493670886,0.8974358974358975,0.875,0.8660514541387023,0.8760218369021017,0.7954545454545454,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,86,181,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8860759493670886,0.8974358974358975,0.875,0.8660514541387023,0.8760218369021017,0.7954545454545454,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,87,181,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8888888888888888,0.8780487804878049,0.9,0.8888143176733783,0.8788121768462963,0.8,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,88,181,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,89,181,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8930817610062893,0.8987341772151899,0.8875,0.8785514541387025,0.8835796549154163,0.8068181818181818,0.9837310195227764,0.9101796407185628,0.9156626506024096,0.9047619047619048,0.8964086828048643,0.9012354495465258,0.8351648351648352
360,5,355,715,90,181,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8944099378881988,0.8888888888888888,0.9,0.8899328859060402,0.8848971874261404,0.8089887640449438,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,91,181,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8805031446540881,0.8860759493670886,0.875,0.8649328859060401,0.8698831437289947,0.7865168539325843,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,92,181,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.9837310195227764,0.9112426035502958,0.9058823529411764,0.9166666666666666,0.9071201272871918,0.9022877248512768,0.8369565217391305
360,5,355,715,93,181,93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8805031446540881,0.8860759493670886,0.875,0.8649328859060401,0.8698831437289947,0.7865168539325843,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,94,181,94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9,0.9,0.9,0.8910514541387025,0.8910514541387025,0.8181818181818182,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,95,181,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8888888888888888,0.8780487804878049,0.9,0.8888143176733783,0.8788121768462963,0.8,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
