method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-all,2006-12-14_10-55,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,141.09206199645996,3.902980697154999,1.5,146.0,0.010273972602739725,0.08231610158644834,0.929420187677269,0.010273972602739725,0.9897260273972602,1.4207292358481143,0.4135878377875787,229,0,0.3395615768838402,0.9005761294328346,45,21.738794558704026,
box_cox,0-all,2010-08-14_00-30,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.5828316745348274,0.12458069361746311,20.9,146.0,0.14315068493150682,1.0549517823403136,0.4978234913750274,0.14315068493150682,0.8568493150684932,2.4133816392535836,0.2971459288310902,158,0,0.5600423012932706,0.9619449777657804,45,212.61225736311587,
box_cox,0-all,2011-03-07_12-45,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,1.004057827219367,0.20690832156687974,20.9,146.0,0.14315068493150684,1.0678594834962296,0.48740466323092624,0.14315068493150684,0.8568493150684932,2.504810783375131,0.28598296268069445,158,0,0.0027013293298983588,0.923567055720305,45,138.52783060971373,
box_cox,0-all,2011-03-21_07-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,4.3056221549864855,0.6650650256313384,6.2,146.0,0.04246575342465753,0.5847082360802913,0.7484662222385801,0.04246575342465753,0.9575342465753425,1.3286936550100452,0.4682571927580138,928,0,0.7973091172411644,0.9700430460153664,45,159.29863828218805,
box_cox,0-all,2011-06-06_20-05,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.23657536786049604,0.11941499412059783,12.9,146.0,0.08835616438356163,0.3187086489858503,0.7603371097976093,0.08835616438356163,0.9116438356164386,2.397252381057168,0.29448607773646135,909,0,0.8014392559750285,0.9621498745707467,45,67.85481685579265,
box_cox,0-all,2011-08-03_18-35,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.2181300222873688,0.6895721971988678,39.2,146.0,0.26849315068493146,2.2153993543459656,0.31433582637487134,0.26849315068493146,0.7315068493150685,3.386470258344751,0.22903313796886732,158,0,0.643016815372427,0.9404456825329706,45,308.8540536369557,
box_cox,0-all,2011-08-08_20-45,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.0475933292414993,0.04745378755033016,14.3,146.0,0.09794520547945204,0.676025549029754,0.5993773470071024,0.09794520547945204,0.9020547945205479,2.6251784715760698,0.2761426890257105,208,0,0.7405093730245865,0.9590103476756798,45,110.81475219377536,
box_cox,0-all,2011-09-23_09-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.8859310125850243,0.11533197711687534,1.7,146.0,0.011643835616438355,0.06901489481490472,0.9433690055939552,0.011643835616438355,0.9883561643835617,0.7529653808853801,0.5723758133458812,341,0,0.26532295768750397,0.8730110567703232,45,19.772952500413275,
box_cox,0-all,2011-10-23_03-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,1.5666991412872449,0.40223458912223575,4.4,146.0,0.03013698630136986,0.5219497637223881,0.760685881181349,0.03013698630136986,0.9698630136986301,1.467692638081938,0.4318777334617992,65,0,0.9506972690115462,0.9781238765559205,45,145.9483087203696,
box_cox,0-all,2011-11-25_23-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.003572559081658255,0.013688894524239003,2.6,146.0,0.01780821917808219,0.046359079018623475,0.9564547435687064,0.01780821917808219,0.9821917808219179,1.8053718202670463,0.35650178948968675,158,0,0.49621777863065647,0.8827793359816095,45,10.247792206299103,
box_cox,0-all,2012-01-22_17-30,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.19552597017027437,0.08987519666552543,22.2,146.0,0.15205479452054793,0.7865159680340191,0.5707114368374716,0.15205479452054793,0.847945205479452,2.7804148216317066,0.26602899401922686,769,0,0.2394717614736545,0.9317527054861774,45,147.32055877537303,
box_cox,0-all,2012-01-27_07-05,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,7.119794178009033,1.0021543204784393,5.3,146.0,0.036301369863013695,0.6748942912231509,0.6937023510580016,0.036301369863013695,0.9636986301369863,3.127991043514583,0.24936593019041325,738,0,0.8358534309050986,0.9799927568708227,45,189.34706454827335,
box_cox,0-all,2012-03-06_17-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,1.7340658903121948,0.5313610255718231,20.7,146.0,0.14178082191780822,2.435833578245905,0.30531922292611435,0.14178082191780822,0.8582191780821917,4.957954771488261,0.17005443189413524,171,0,0.1686282423304206,0.906891478839464,45,446.12296184876163,
box_cox,0-all,2012-03-13_06-10,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,5.819226694107056,0.8637758672237397,1.6,146.0,0.010958904109589041,0.047723089624615946,0.9556799539740781,0.010958904109589041,0.9890410958904109,1.8017197388653936,0.3569844161653845,738,0,0.0014857365070501418,0.7864995511007287,45,10.154356641498966,
box_cox,0-all,2012-05-16_14-15,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.1677805652376265,0.30894524371251464,31.1,146.0,0.21301369863013697,1.5996216970728958,0.3963300589450033,0.21301369863013697,0.786986301369863,2.841964822705845,0.2634559369103009,862,0,0.24710470135792803,0.9662005623490362,45,346.48445158987226,
box_cox,0-all,2012-05-26_17-05,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.4027938833853115,0.2854032209375873,1.7,146.0,0.011643835616438355,0.23214824029972364,0.8888820880488726,0.011643835616438355,0.9883561643835617,1.0992117875447822,0.494705411555699,48,0,0.002139027710784513,0.8850368614520587,45,66.6848886410074,
box_cox,0-all,2012-06-16_07-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.9950330787396524,0.4908697038888931,4.6,146.0,0.031506849315068496,0.12000515687955886,0.898424875310797,0.031506849315068496,0.9684931506849315,1.1099177900823203,0.4747283050181353,889,0,0.7901173134142637,0.9524720493291713,45,32.4055000266312,
box_cox,0-all,2012-07-06_16-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.1025353108991112,0.047160932375118134,1.6,146.0,0.010958904109589041,0.03599308827841184,0.965884809725746,0.010958904109589041,0.9890410958904109,1.331213618302347,0.4290084273044751,209,0,0.1508804983990496,0.8466335643824534,45,9.575096553864679,
box_cox,0-all,2012-07-12_06-35,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.18572697192430496,0.1540443070232868,33.3,146.0,0.22808219178082187,1.814105559067314,0.3569578838277877,0.22808219178082187,0.7719178082191781,2.6530275615071965,0.2738282478935669,208,0,0.06765389898330249,0.9350377416996213,45,153.77205446476532,
box_cox,0-all,2012-07-17_05-05,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.8528103321790694,0.5474809762090445,31.2,146.0,0.21369863013698626,1.5735401801666744,0.39053305408820693,0.21369863013698626,0.7863013698630137,2.784610331546571,0.2646771907285112,208,0,0.1322060594987195,0.9554955819588741,45,306.4755171110998,
box_cox,0-all,2012-07-18_18-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,64.17545661926269,2.792822337150574,1.9,146.0,0.013013698630136985,0.0432977039759402,0.9590800753133335,0.013013698630136985,0.986986301369863,1.4699268446326779,0.4048812875251889,794,0,0.3024661948676182,0.8443898633702112,45,10.284924112245399,
box_cox,0-all,2012-07-23_03-45,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.980932371587187,0.6471545340958983,1.7,146.0,0.011643835616438355,0.07063301874809712,0.9378738736073627,0.011643835616438355,0.9883561643835617,0.866722335589205,0.5364447482638911,383,0,0.039086465264364705,0.8475101140798498,45,18.83965613666658,
