method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-all,2003-02-01_07-48,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.015323528088629246,0.06759322434663773,48,146,0.3287671232876712,5.817562680062548,0.14667998622505155,0.3287671232876712,0.6712328767123288,6.387471800676855,0.13536430689432588,611,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-02-06_02-30,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.008586117997765541,0.04745598882436752,44,146,0.3013698630136986,11.525704467624797,0.07983582900145067,0.3013698630136986,0.6986301369863014,12.227587619549205,0.07559957482512446,350,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-02-12_00-42,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.8185346126556396,0.2039545476436615,48,146,0.3287671232876712,19.691801020585295,0.048328320913445244,0.3287671232876712,0.6712328767123288,20.02062010656883,0.04757233587450188,471,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-02-14_08-07,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.007669105660170317,0.041425805538892746,43,146,0.2945205479452055,13.752092437279462,0.06778699389606165,0.2945205479452055,0.7054794520547945,14.305068741632931,0.0653378313342556,458,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-03-15_19-00,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.007753486279398203,0.052666664123535156,49,146,0.3356164383561644,18.87110770076221,0.05032432087123368,0.3356164383561644,0.6643835616438356,18.89261573803764,0.05026990985845321,976,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-03-17_15-35,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.04655605927109718,0.09941653162240982,36,146,0.2465753424657534,10.900141875535219,0.08403261158220637,0.2465753424657534,0.7534246575342466,11.949778146200723,0.07722140014370714,523,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-03-18_23-13,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.007335232570767403,0.04447348415851593,44,146,0.3013698630136986,9.519444774346924,0.0950620514153593,0.3013698630136986,0.6986301369863014,10.153422894666653,0.08965857472132437,253,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-03-29_09-11,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.004977655131369829,0.03711574524641037,51,146,0.3493150684931507,12.880044463776835,0.07204587871528292,0.3493150684931507,0.6506849315068493,13.201288218575014,0.0704161470853059,561,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-03_09-13,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.006277496926486492,0.04449600726366043,47,146,0.3219178082191781,13.336517108521265,0.06975194828914374,0.3219178082191781,0.678082191780822,14.08763948569186,0.06627942037906825,700,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-04_18-05,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.004877759143710136,0.036847103387117386,45,146,0.3082191780821918,16.10107788789459,0.05847584617504573,0.3082191780821918,0.6917808219178082,15.1229131222012,0.0620235308855571,952,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
