forecast_lag_min,top_percent,top_percent_label,channel_name,channel_short_name,importance_total,importance_share_total,importance_mag,importance_phase,importance_share_mag,importance_share_phase,importance_total_norm_by_window_feature_count,importance_share_total_norm_by_window_feature_count,importance_mag_norm_by_window_feature_count,importance_phase_norm_by_window_feature_count,importance_share_mag_norm_by_window_feature_count,importance_share_phase_norm_by_window_feature_count,feature_count_total,feature_count_mag,feature_count_phase,unmatched_feature_count,val_css,test_css
60,0.25,25%,long,long_xray,0.10272003694657653,0.10272003694657653,0.05507217842857314,0.04764785851800341,0.0705844173331363,0.2168092144117022,0.0012907680677513873,0.1465820092978357,0.0006483796369242804,0.000642388430827106,0.10372053844572013,0.25146767136290493,309,155,154,0,0.5208333333333334,0.5773195876288659
60,0.5,50%,p3_flux_ic,p3,0.7030079366876753,0.7030079366876753,0.6354806182592275,0.06752731842844845,0.8288845241614432,0.2894065088414612,0.003279240992764228,0.6561005184806177,0.002963051598891764,0.00031618939387246495,0.7972925565692777,0.246698165629062,856,481,375,0,0.5104166666666666,0.56
60,0.5,50%,p5_flux_ic,p5,0.10098442572127285,0.10098442572127285,0.037729303403038164,0.0632551223182348,0.04921194258266571,0.27109686187016785,0.0005716745739918016,0.11437890207698272,0.000213831726912259,0.0003578428470795425,0.057537453714698615,0.2791971383885555,708,314,394,0,0.5104166666666666,0.56
60,0.5,50%,p7_flux_ic,p7,0.0958843530533185,0.0958843530533185,0.0405309147486194,0.05535343830469894,0.052866203972145434,0.23723206703533553,0.0005739153820607652,0.11482723610888419,0.00023969559857313052,0.00033421978348763503,0.06449685744799459,0.26076588620995494,669,312,357,0,0.5104166666666666,0.56
60,0.5,50%,long,long_xray,0.1001232845377329,0.1001232845377329,0.05292882593095153,0.047194458606781405,0.06903732928374574,0.20226456225303543,0.0005732461756430627,0.11469334333351515,0.00029981297528095034,0.0002734332003621128,0.08067313226802916,0.21333880977242764,691,340,351,0,0.5104166666666666,0.56
60,1.0,100%,p3_flux_ic,p3,0.6933211412863711,0.6933211412863711,0.6254551850245762,0.06786595626179537,0.8102618934853701,0.29754979503649026,0.0018979195402555114,0.6933828722242802,0.0017121681764233313,0.00018575136383218124,0.8104501805383684,0.29740458268292425,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,p5_flux_ic,p5,0.10227405444350715,0.10227405444350715,0.0476678142264514,0.05460624021705571,0.0617524873695239,0.23941422886050173,0.0002798536133189395,0.10224126897355487,0.0001302140764253673,0.00014963953689357235,0.061636481276056136,0.23958631099422778,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,p7_flux_ic,p7,0.09432568313656947,0.09432568313656947,0.04012784666226846,0.05419783647430093,0.05198464381869765,0.23762363374267786,0.0002581054002851699,0.09429581180361048,0.00010970382314085438,0.00014840157714431567,0.051928008296465336,0.2376042264753837,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,long,long_xray,0.11007912113355203,0.11007912113355203,0.058666468788693325,0.05141265234485863,0.07600097532640841,0.22541234236033023,0.0003013098254368517,0.11008004699855402,0.0001605276509713896,0.00014078217446546225,0.07598532988911011,0.22540487984746427,1462,731,731,0,0.5104166666666666,0.5742574257425742
120,0.05,5%,p3_flux_ic,p3,0.7861913304183827,0.7861913304183827,0.7521740367831631,0.03401729363521971,0.8663568136742963,0.2581047240752497,0.013812512605125088,0.2506501868169801,0.013172775468442576,0.0006397371366825113,0.38138933188803387,0.031103801037132263,227,219,8,0,0.32989690721649484,0.40594059405940597
120,0.05,5%,p5_flux_ic,p5,0.05307312651853375,0.05307312651853375,0.015739957723796463,0.03733316879473729,0.018129341022292616,0.28326378147390074,0.013403976146677925,0.24323663777208485,0.004475286659875889,0.008928689486802036,0.12957228287284359,0.4341098326102805,16,6,10,0,0.32989690721649484,0.40594059405940597
120,0.05,5%,p7_flux_ic,p7,0.07345649496472015,0.07345649496472015,0.05028545072473777,0.023171044239982386,0.057918966533829754,0.1758092823088109,0.017036022662421366,0.3091459450592517,0.012787561002482791,0.004248461659938573,0.3702362770016153,0.20655875453763772,18,11,7,0,0.32989690721649484,0.40594059405940597
120,0.05,5%,long,long_xray,0.0872790480983639,0.0872790480983639,0.05000407658643912,0.037274971511924763,0.057594878769581324,0.2828222121420388,0.010854220324263078,0.19696723035168331,0.004103296464122718,0.00675092386014036,0.11880210823750725,0.3282276118149496,32,20,12,0,0.32989690721649484,0.40594059405940597
120,0.1,10%,p3_flux_ic,p3,0.6926650124238257,0.6926650124238257,0.6366698818048894,0.05599513061893654,0.8412356490120626,0.23026873308685472,0.008433934587238952,0.37381786453925736,0.007743327218381463,0.0006906073688574886,0.6059298144641695,0.07059716529320936,327,281,46,0,0.3617021276595745,0.4019607843137255
120,0.1,10%,p5_flux_ic,p5,0.09234693367919246,0.09234693367919246,0.026022833577381842,0.06632410010181061,0.0343841226343897,0.2727445464410583,0.004548104650673944,0.20158595619041758,0.0012715862622398036,0.00327651838843414,0.09950399953719144,0.3349412715320416,82,28,54,0,0.3617021276595745,0.4019607843137255
120,0.1,10%,p7_flux_ic,p7,0.10264177446828072,0.10264177446828072,0.03889262043972661,0.06374915402855415,0.0513890474992184,0.26215559766101526,0.005077688908922927,0.22505875580304188,0.0018924093094903724,0.0031852795994325536,0.1480845622883865,0.3256144091804955,81,24,57,0,0.3617021276595745,0.4019607843137255
120,0.1,10%,long,long_xray,0.11234627942870114,0.11234627942870114,0.05524169897210186,0.057104580456599295,0.07299118085432924,0.23483112281107163,0.004501886444896045,0.19953742346728365,0.0018719249602717515,0.002629961484624293,0.14648162371025258,0.2688471539942536,95,48,47,0,0.3617021276595745,0.4019607843137255
120,0.15,15%,p3_flux_ic,p3,0.6820858464336054,0.6820858464336054,0.6106197705236384,0.07146607590996688,0.8362297115063477,0.26489105834774573,0.006431025923574414,0.4354037814116445,0.005754373092111506,0.000676652831462908,0.657000782884567,0.11255581745101806,422,327,95,0,0.34375,0.4158415841584158
120,0.15,15%,p5_flux_ic,p5,0.09677935657613126,0.09677935657613126,0.02662565104432958,0.07015370553180167,0.036463215844411444,0.2600267199327701,0.0024548790202307607,0.1662042139184075,0.0006641387791381768,0.0017907402410925841,0.07582749516814394,0.2978753982937523,157,53,104,0,0.34375,0.4158415841584158
120,0.15,15%,p7_flux_ic,p7,0.10239176917286989,0.10239176917286989,0.03840410387280972,0.06398766530006017,0.052593535703371504,0.23717211511497577,0.0030022997882272473,0.20326658549666737,0.0010982283685314694,0.0019040714196957781,0.12538931458934233,0.3167271385913455,137,44,93,0,0.34375,0.4158415841584158
120,0.15,15%,long,long_xray,0.11874302781739365,0.11874302781739365,0.05455625668061403,0.06418677113677966,0.07471353694586937,0.2379101066045083,0.002882052666109743,0.19512541917328094,0.00124180806338355,0.00164024460272619,0.14178240735794662,0.2728416456638842,162,80,82,0,0.34375,0.4158415841584158
120,0.25,25%,p3_flux_ic,p3,0.6623164764783401,0.6623164764783401,0.5851784279022658,0.07713804857607434,0.8168612114929789,0.2719713516709584,0.00442323036955982,0.48572225613697273,0.0039073943539989385,0.0005158360155608786,0.6871458825460502,0.15082528966366826,599,406,193,0,0.3404255319148936,0.3883495145631068
120,0.25,25%,p5_flux_ic,p5,0.10569894913105182,0.10569894913105182,0.03477910486786539,0.0709198442631864,0.04854878509252012,0.25004736651498877,0.0015245495970261423,0.16741331741533114,0.0004970606163143189,0.0010274889807118236,0.08741200015468906,0.30042749724170514,277,107,170,0,0.3404255319148936,0.3883495145631068
120,0.25,25%,p7_flux_ic,p7,0.10652404421812556,0.10652404421812556,0.040213341062250246,0.06631070315587535,0.05613453424119789,0.23379657510740867,0.0015935693565078484,0.17499249156917962,0.0006016405860793331,0.0009919287704285152,0.10580320644470037,0.2900300475586906,269,99,170,0,0.3404255319148936,0.3883495145631068
120,0.25,25%,long,long_xray,0.1254605301724823,0.1254605301724823,0.056203486547313886,0.06925704362516846,0.07845546917330305,0.24418470670664433,0.0015651520028665906,0.17187193487851657,0.0006803160968666101,0.0008848359059999809,0.11963891085456026,0.25871716553593593,317,132,185,0,0.3404255319148936,0.3883495145631068
120,0.5,50%,p3_flux_ic,p3,0.635606863525108,0.6356068635251079,0.5580782353518609,0.07752862817324785,0.7969161527463322,0.25868512322305026,0.00273259813419728,0.5549983526813781,0.0023972104823094496,0.0003353876518878292,0.7377424483195492,0.20032374084479174,928,531,397,0,0.35106382978723405,0.40594059405940597
120,0.5,50%,p5_flux_ic,p5,0.11880171098450795,0.11880171098450792,0.04323733887988846,0.07556437210461943,0.061741403933134466,0.25213110782090364,0.0007027435652446201,0.14272919101687606,0.0002549121410339642,0.0004478314242106556,0.07844930948725047,0.26748529846213126,676,306,370,0,0.35106382978723405,0.40594059405940597
120,0.5,50%,p7_flux_ic,p7,0.1168203122580851,0.11682031225808508,0.042190645623512366,0.07462966663457267,0.0602467626621828,0.24901233214547205,0.0007037714057835793,0.14293794831594708,0.0002529658222474737,0.000450805583536105,0.07785032913181145,0.26926173453122576,665,278,387,0,0.35106382978723405,0.40594059405940597
120,0.5,50%,long,long_xray,0.1287711132322986,0.12877111323229856,0.056791086741689284,0.07198002649060932,0.08109568065835046,0.24017143681057415,0.0007845017505578,0.15933450798579915,0.00034429823097880714,0.00044020351957899237,0.10595791306138891,0.26292922616185127,655,290,365,0,0.35106382978723405,0.40594059405940597
120,1.0,100%,p3_flux_ic,p3,0.6111205364843657,0.6111205364843657,0.5367640094089511,0.07435652707541467,0.7644134327382156,0.24967833116800617,0.0016730598858180114,0.6113537714911262,0.0014696118607530494,0.00020344802506496254,0.7647809990265424,0.249618353848795,1462,731,731,0,0.3404255319148936,0.39215686274509803
120,1.0,100%,p5_flux_ic,p5,0.12646966857230263,0.12646966857230263,0.04862122646652843,0.07784844210577424,0.06924219578012822,0.2614036705787131,0.00034597351906456294,0.1264223818340864,0.00013292267128874489,0.00021305084777581808,0.06917250469752789,0.26140043330923796,1462,731,731,0,0.3404255319148936,0.39215686274509803
120,1.0,100%,p7_flux_ic,p7,0.1253711889304942,0.1253711889304942,0.05255596373521331,0.07281522519528093,0.07484571235306378,0.244502865120922,0.0003428227613989397,0.12527106167019905,0.00014353920734386068,0.00019928355405507905,0.07469731384425886,0.2445088011863584,1462,731,731,0,0.3404255319148936,0.39215686274509803
120,1.0,100%,long,long_xray,0.13703860601283743,0.13703860601283743,0.06424950821897141,0.07278909779386616,0.09149865912859231,0.2444151331323586,0.00037479152256372474,0.136952785004588,0.0001755376272979535,0.00019925389526577166,0.09134918243167095,0.24447241165560873,1462,731,731,0,0.3404255319148936,0.39215686274509803
