window_size,forecast_lag_min,input_start,input_end,max_available_coeffs,n_slices,channels,feature_block_size,model_name,baseline_total_features,baseline_cumimp95_features,baseline_cumimp95_fraction,baseline_cumimp95_reached,cumulative_importance_threshold,candidate_target_fraction,selected_feature_count,selected_feature_fraction,selected_equivalent_k,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
360,30,330,690,181,1,4,8,RandomForestClassifier,1448,841,0.5808011049723757,0.9501119475501564,0.95,0.480801,697,0.481353591160221,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9650924024640657,0.7638888888888888,0.859375,0.6875,0.6774328859060401,0.7452928870292888,0.6179775280898876,0.9739696312364425,0.8518518518518519,0.8846153846153846,0.8214285714285714,0.8106887146266621,0.8376045794804051,0.7419354838709677
360,30,330,690,181,1,4,8,RandomForestClassifier,1448,841,0.5808011049723757,0.9501119475501564,0.95,0.530801,769,0.5310773480662984,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9750542299349241,0.8571428571428571,0.8961038961038961,0.8214285714285714,0.8118820320490965,0.8435050846456984,0.75
360,30,330,690,181,1,4,8,RandomForestClassifier,1448,841,0.5808011049723757,0.9501119475501564,0.95,0.580801,841,0.5808011049723757,106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9761388286334056,0.8658536585365854,0.8875,0.8452380952380952,0.8344982384361859,0.8527669705592009,0.7634408602150538
360,30,330,690,181,1,4,8,RandomForestClassifier,1448,841,0.5808011049723757,0.9501119475501564,0.95,0.630801,914,0.6312154696132597,115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9739696312364425,0.8518518518518519,0.8846153846153846,0.8214285714285714,0.8106887146266621,0.8376045794804051,0.7419354838709677
360,30,330,690,181,1,4,8,RandomForestClassifier,1448,841,0.5808011049723757,0.9501119475501564,0.95,0.680801,986,0.680939226519337,124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9739696312364425,0.8518518518518519,0.8846153846153846,0.8214285714285714,0.8106887146266621,0.8376045794804051,0.7419354838709677
360,60,300,660,181,1,4,8,RandomForestClassifier,1448,957,0.6609116022099447,0.9500520574101623,0.95,0.560912,813,0.56146408839779,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6474820143884892,0.7627118644067796,0.5625,0.5468400447427293,0.6210598192876312,0.4787234042553192,0.9544468546637744,0.7272727272727273,0.8,0.6666666666666666,0.6499602227525854,0.7026445925607396,0.5714285714285714
360,60,300,660,181,1,4,8,RandomForestClassifier,1448,957,0.6609116022099447,0.9500520574101623,0.95,0.610912,885,0.6111878453038674,111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6474820143884892,0.7627118644067796,0.5625,0.5468400447427293,0.6210598192876312,0.4787234042553192,0.9533622559652929,0.7189542483660131,0.7971014492753623,0.6547619047619048,0.6380554608478235,0.6937918037598282,0.5612244897959183
360,60,300,660,181,1,4,8,RandomForestClassifier,1448,957,0.6609116022099447,0.9500520574101623,0.95,0.660912,958,0.6616022099447514,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6474820143884892,0.7627118644067796,0.5625,0.5468400447427293,0.6210598192876312,0.4787234042553192,0.9511930585683297,0.7019867549668874,0.7910447761194029,0.6309523809523809,0.6142459370382998,0.6757732522701343,0.5408163265306123
360,60,300,660,181,1,4,8,RandomForestClassifier,1448,957,0.6609116022099447,0.9500520574101623,0.95,0.710912,1030,0.7113259668508287,129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6474820143884892,0.7627118644067796,0.5625,0.5468400447427293,0.6210598192876312,0.4787234042553192,0.9544468546637744,0.7236842105263158,0.8088235294117647,0.6547619047619048,0.6392487782702578,0.699160969546302,0.5670103092783505
360,60,300,660,181,1,4,8,RandomForestClassifier,1448,957,0.6609116022099447,0.9500520574101623,0.95,0.760912,1102,0.761049723756906,138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6524822695035462,0.7540983606557377,0.575,0.558221476510067,0.6258955586561525,0.4842105263157895,0.9533622559652929,0.7225806451612903,0.7887323943661971,0.6666666666666666,0.648766905330151,0.6973171886213373,0.5656565656565656
