sample_id,original_label,original_label_name,target_label,target_label_name,counterfactual_found,num_cf_requested,num_cf_returned,reconstruction_mse,changed_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
ICME_Wind_2018-06-06_12-22,1,icme,0,quiet,True,5,5,4249.365871934543,2,0.10526315789473684,0.10125029716901986,0.908058778799603,0.10526315789473684,0.8947368421052632,0.14872007727997316,0.8705341011953723,0.6641543624399956,0.8039941843172738,10,5.725967994207304,
ICME_Wind_1998-08-10_00-31,1,icme,0,quiet,True,5,5,27375.70554172434,2,0.10526315789473684,0.26168133364314666,0.7925931638478528,0.10526315789473684,0.8947368421052632,0.7576030461842599,0.5689566834621679,0.48266574100678905,0.8622053420589537,10,11.898191902951664,
ICME_Wind_1997-02-09_12-50,1,icme,0,quiet,True,5,5,14491.19241840064,1,0.05263157894736842,0.20037681042156788,0.8330717415715517,0.05263157894736842,0.9473684210526316,1.5333624731136757,0.39473230167925066,0.120683850718519,0.7254242415488363,10,4.592714221948137,
ICME_Wind_2013-09-01_06-14,1,icme,0,quiet,True,5,5,0.8205137294155457,1,0.05263157894736842,0.008702732110466918,0.9913723519988307,0.05263157894736842,0.9473684210526316,0.2788775801545982,0.7819356719656577,0.6223302333060443,0.826590260551942,10,7.442402453567569,
ICME_Wind_2003-10-21_22-00,1,icme,0,quiet,True,5,5,44785.27787719667,2,0.10526315789473684,0.23668325937219367,0.8086144875185367,0.10526315789473684,0.8947368421052632,0.22696518071688787,0.8150190532837474,0.8415526151492988,0.8799144439108146,10,10.455991440701746,
ICME_Wind_2011-11-11_03-01,1,icme,0,quiet,True,5,5,111.64460867466572,1,0.05263157894736842,0.21817026463470554,0.8209033080444395,0.05263157894736842,0.9473684210526316,0.8125518401838484,0.5517083582550496,0.9075503223538668,0.9026459713137059,10,10.448766801463464,
ICME_Wind_2013-12-08_07-31,1,icme,0,quiet,True,5,5,1007.5493625209559,2,0.10526315789473684,0.173539010684872,0.8521233558451581,0.10526315789473684,0.8947368421052632,0.2660182517057013,0.789878027945256,0.8543559501874451,0.8893050403340697,10,10.058144381642405,
ICME_Wind_2022-04-09_13-26,1,icme,0,quiet,True,5,5,1.2301922330661856,1,0.05263157894736842,0.04206895391192983,0.9596293952007658,0.05263157894736842,0.9473684210526316,0.29973694503755083,0.769386454557625,0.6766364330586121,0.7924485194574792,10,4.416419863111217,
ICME_Wind_2012-03-12_08-28,1,icme,0,quiet,True,5,5,78564.11014969567,1,0.05263157894736842,0.23122119002169966,0.8122017457987184,0.05263157894736842,0.9473684210526316,1.9445870127971958,0.3396061979673187,0.03148874844900861,0.7233603025743056,10,7.488572943013892,
ICME_Wind_2001-04-04_14-39,1,icme,0,quiet,True,5,5,1090.5416375388402,1,0.05263157894736842,0.3482613425902638,0.741695966806266,0.05263157894736842,0.9473684210526316,1.6900215046257658,0.37174424006663076,0.4486231205910162,0.8495275699355119,10,11.802520117318684,
ICME_Wind_2021-08-02_08-46,1,icme,0,quiet,True,5,5,2041.420144637125,2,0.10526315789473684,0.4099766492031792,0.7092316036333868,0.10526315789473684,0.8947368421052632,1.4771036764692862,0.4036972733516505,0.4623716592595013,0.8134701863444137,10,7.705608340626701,
ICME_Wind_2012-08-18_03-25,1,icme,0,quiet,True,5,5,2.3701617982815524,1,0.05263157894736842,0.0862396437552664,0.9206071659683446,0.05263157894736842,0.9473684210526316,1.1254113755814632,0.47049715245192153,0.8694100747569213,0.8737452521413657,10,7.3261788375090235,
ICME_Wind_2013-05-14_02-23,1,icme,0,quiet,True,5,5,0.7613522463357899,2,0.10526315789473684,0.32336981476346177,0.7556466747571534,0.10526315789473684,0.8947368421052632,1.472748298605556,0.40440832597637405,0.44936138571529566,0.842378089093982,10,11.255170736556888,
ICME_Wind_2024-04-08_01-48,1,icme,0,quiet,True,5,5,1.148681921869266,1,0.05263157894736842,0.13994260094699273,0.8772371513875022,0.05263157894736842,0.9473684210526316,1.5458646003150236,0.39279386652230475,0.8300752605033482,0.8790000437003758,10,8.910656829343084,
ICME_Wind_2025-06-02_03-56,1,icme,0,quiet,True,5,5,451.84445633321747,2,0.10526315789473684,0.12066076056937038,0.8923306991599611,0.10526315789473684,0.8947368421052632,0.2931495528648536,0.7733057617230678,0.8768103113778802,0.8770709567580068,10,7.5740786693156466,
ICME_Wind_2014-02-19_03-09,1,icme,0,quiet,True,5,5,10.54484058688863,1,0.05263157894736842,0.03636187401849461,0.9649139215460509,0.05263157894736842,0.9473684210526316,1.237677934756605,0.4468918357139591,0.7714023538198089,0.8360905067902153,10,5.976350614307622,
ICME_Wind_2002-05-23_10-44,1,icme,0,quiet,True,5,5,99591.96106920535,5,0.2631578947368421,1.3645435682195317,0.422914601126587,0.2631578947368421,0.736842105263158,1.6137426880825603,0.382593131511962,0.9832676454570912,0.9602629008367779,10,27.855664660100224,
ICME_Wind_2018-07-16_04-50,1,icme,0,quiet,True,5,5,0.009788523817150056,1,0.05263157894736842,0.016765713215509112,0.9835107409724826,0.05263157894736842,0.9473684210526316,0.394478924270214,0.7171137423416705,0.9337591767916646,0.9186135941079739,10,13.016176650456018,
ICME_Wind_2017-11-15_11-47,1,icme,0,quiet,True,5,5,0.0007891437916637649,1,0.05263157894736842,0.0034533069496013357,0.9965585773391896,0.05263157894736842,0.9473684210526316,0.1166738501399399,0.8955166272360382,0.1973322122236471,0.6190412278906586,10,2.136927413918699,
